protein_id	group_id
Q6DIB5	UniRef50_Q96KG7
Q6DIC0	UniRef50_P51531
Q6DID3	UniRef50_Q63623
Q6DID7	UniRef50_Q6DID7
Q6DIE2	UniRef50_Q09161
Q6DIE4	UniRef50_Q6DIE4
Q6DIF3	UniRef50_Q99687
Q6DIF4	UniRef50_O75083
Q6DIH3	UniRef50_P55861
Q6DIJ1	UniRef50_Q6DIJ1
Q6DIJ4	UniRef50_A5PJS6
Q6DIK0	UniRef50_Q6GLY5
Q6DIM3	UniRef50_Q9UJT1-2
Q6DIN3	UniRef50_Q05BQ5
Q6DIP1	UniRef50_Q9V464
Q6DIP3	UniRef50_Q6IRP0
Q6DIP5	UniRef50_Q9HC35
Q6DIP8	UniRef50_Q6DIP8
Q6DIR5	UniRef50_P47226
Q6DIR8	UniRef50_Q9ULE6
Q6DIS1	UniRef50_Q8JZN7
Q6DIT8	UniRef50_Q6DIT8
Q6DIV6	UniRef50_O35633
Q6DIW6	UniRef50_P28650-2
Q6DIX6	UniRef50_Q6DIX6
Q6DIY2	UniRef50_Q6DIY2
Q6DIY3	UniRef50_Q925E7
Q6DIY9	UniRef50_Q6DIY9
Q6DIZ0	UniRef50_Q6P7I0
Q6DIZ8	UniRef50_O88867
Q6DJ00	UniRef50_P04640
Q6DJ05	UniRef50_Q6DJ05
Q6DJ06	UniRef50_Q6DJ06
Q6DJ08	UniRef50_Q08CI8
Q6DJ13	UniRef50_Q8R1N0
Q6DJ48	UniRef50_Q6DJ48
Q6DJ55	UniRef50_Q6DJ55
Q6DJ58	UniRef50_Q6DJ58
Q6DJ71	UniRef50_Q1LWJ6
Q6DJ78	UniRef50_Q8K3W0-1
Q6DJ83	UniRef50_Q6DJ83
Q6DJ95	UniRef50_Q6PA41
Q6DJA3	UniRef50_Q6AXB1
Q6DJB3	UniRef50_Q7T0P6
Q6DJB9	UniRef50_Q6DJB9
Q6DJC2	UniRef50_Q6DJC2
Q6DJC8	UniRef50_Q9D0Z3
Q6DJD8	UniRef50_Q9UQ03
Q6DJE4	UniRef50_Q6DJE4
Q6DJF8	UniRef50_Q6DJF8
Q6DJG6	UniRef50_Q6DJG6
Q6DJH2	UniRef50_Q6DJH2
Q6DJI5	UniRef50_Q6DJI5
Q6DJI9	UniRef50_Q6DJI9
Q6DJJ6	UniRef50_Q8BWR8
Q6DJK9	UniRef50_Q6DJK9
Q6DJL0	UniRef50_O94842
Q6DJL7	UniRef50_Q5M864
Q6DJM2	UniRef50_D3ZKT0
Q6DJM6	UniRef50_Q9D168
Q6DJM7	UniRef50_O35495
Q6DJN2	UniRef50_Q3MV19
Q6DJP7	UniRef50_Q6DJP7
Q6DJQ6	UniRef50_O73689
Q6DJQ9	UniRef50_Q96DE5
Q6DJR8	UniRef50_Q6DJR8
Q6DJR9	UniRef50_Q8C9X6
Q6DJS0	UniRef50_Q6DJS0
Q6DK72	UniRef50_Q7SZ22
Q6DK84	UniRef50_Q6DK84
Q6DK85	UniRef50_Q6DK85
Q6DK91	UniRef50_Q6DK91
Q6DK98	UniRef50_Q9GZM8-2
Q6DKA1	UniRef50_Q6DKA1
Q6DKB0	UniRef50_O46411
Q6DKC0	UniRef50_Q6DKC0
Q6DKD7	UniRef50_Q8I0G5
Q6DKE0	UniRef50_Q6DF30
Q6DKE1	UniRef50_P00003
Q6DKE2	UniRef50_O14641
Q6DKE6	UniRef50_Q0VFP5
Q6DKF0	UniRef50_Q6DKF0
Q6DKG0	UniRef50_Q5VZE5
Q6DKI1	UniRef50_Q6DKI1
Q6DKI2	UniRef50_Q6DKI2
Q6DKI7	UniRef50_Q6DKI7
Q6DKJ4	UniRef50_Q6DKJ4
Q6DKK2	UniRef50_Q6DKK2
Q6DKM1	UniRef50_O55227
Q6DKP5	UniRef50_Q9H1Z4
Q6DLV9	UniRef50_Q6DLV9
Q6DLW5	UniRef50_P00797
Q6DN03	UniRef50_Q6DN03
Q6DN04	UniRef50_P14174
Q6DN07	UniRef50_P55073
Q6DN14	UniRef50_D4ABL6
Q6DN72	UniRef50_Q6DN72
Q6DN90	UniRef50_Q6DN90
Q6DNF3	UniRef50_Q6DNF3
Q6DNF4	UniRef50_Q6DNF4
Q6DNF7	UniRef50_P92006
Q6DNG6	UniRef50_Q6ZXA0
Q6DQL1	UniRef50_P68209
Q6DR03	UniRef50_Q6DR03
Q6DR10	UniRef50_Q6DR10
Q6DR98	UniRef50_Q6DR98
Q6DRA6	UniRef50_Q6DN03
Q6DRB1	UniRef50_Q6DRB1
Q6DRC0	UniRef50_Q6DRC0
Q6DRC3	UniRef50_Q6DRC3
Q6DRC5	UniRef50_Q6DRC5
Q6DRD3	UniRef50_Q6DRD3
Q6DRD9	UniRef50_Q6DRD9
Q6DRF3	UniRef50_P18421
Q6DRF9	UniRef50_B2ZZS9
Q6DRG1	UniRef50_Q9BTD8-4
Q6DRG7	UniRef50_Q10728
Q6DRH5	UniRef50_Q9NPE3
Q6DRI4	UniRef50_Q6DRI4
Q6DRJ4	UniRef50_Q6DRJ4
Q6DRJ7	UniRef50_Q6DRJ7
Q6DRJ9	UniRef50_Q6DRJ9
Q6DRL4	UniRef50_Q6DRL4
Q6DRM0	UniRef50_Q6DRM0
Q6DRN3	UniRef50_Q6DRN3
Q6DRP2	UniRef50_Q6DRP2
Q6DRP4	UniRef50_Q9BSQ5
Q6DSU1	UniRef50_Q6DSU1
Q6DTL9	UniRef50_O14793
Q6DTM3	UniRef50_Q8K3E5
Q6DTV9	UniRef50_Q6DTV9
Q6DTY7	UniRef50_Q16877
Q6DUB7	UniRef50_P16949
Q6DUW6	UniRef50_Q6DUW6
Q6DUW7	UniRef50_Q6DUW7
Q6DUW8	UniRef50_Q6DUW8
Q6DUW9	UniRef50_Q6DUW9
Q6DV01	UniRef50_O95926
Q6DV79	UniRef50_P40763
Q6DVA0	UniRef50_Q8NC56
Q6DW75	UniRef50_Q6DW75
Q6DW76	UniRef50_Q6DW76
Q6DWK3	UniRef50_Q6DWK3
Q6DYE4	UniRef50_Q6DYE4
Q6DYE7	UniRef50_Q6DYE7
Q6DYE8	UniRef50_O14638
Q6E0U4	UniRef50_Q6E0U4
Q6E0V2	UniRef50_Q6E0V2
Q6E1M8	UniRef50_Q6E1M8
Q6E211	UniRef50_P24405
Q6E213	UniRef50_Q6E213
Q6E263	UniRef50_Q6E263
Q6E2N3	UniRef50_Q6E2N3
Q6E3D0	UniRef50_Q03571
Q6E3D5	UniRef50_O01835
Q6E3F3	UniRef50_Q6E3F0
Q6E434	UniRef50_Q6E434
Q6E593	UniRef50_Q6E593
Q6E6S7	UniRef50_Q40170
Q6E7F1	UniRef50_Q6E7F1
Q6E7F2	UniRef50_Q6E7F2
Q6E7H0	UniRef50_Q6E7H0
Q6E804	UniRef50_Q9HC29
Q6EAL8	UniRef50_Q6EAL8
Q6EAS5	UniRef50_Q9D6Y9
Q6EBV9	UniRef50_Q674R7
Q6ECI6	UniRef50_Q6ECI6
Q6EDY6	UniRef50_Q6EDY6
Q6EE22	UniRef50_Q8BL48
Q6EE31	UniRef50_P50990
Q6EEF3	UniRef50_Q6EEF3
Q6EEV6	UniRef50_Q6EEV6
Q6EH50	UniRef50_P10297
Q6EI12	UniRef50_Q2QLV9
Q6EIC1	UniRef50_P51580
Q6EIG3	UniRef50_Q6EIG3
Q6EIG7	UniRef50_Q9JKF4
Q6EIX2	UniRef50_Q6EIX2
Q6EIY9	UniRef50_P04264
Q6EIZ0	UniRef50_P13645
Q6EIZ1	UniRef50_P04264
Q6EJ98	UniRef50_Q6EJ98
Q6EJB7	UniRef50_Q6EJB7
Q6EMB2	UniRef50_Q6EMB2
Q6EMI9	UniRef50_Q88E47
Q6EMK4	UniRef50_Q6EMK4
Q6EN42	UniRef50_Q6EN42
Q6EPG8	UniRef50_Q6EPG8
Q6EPN6	UniRef50_Q6EPN6
Q6EPN8	UniRef50_Q6EPN8
Q6EPW7	UniRef50_Q6EPW7
Q6EPZ0	UniRef50_Q6EPZ0
Q6EPZ2	UniRef50_Q6EPZ2
Q6EQG2	UniRef50_Q6EQG2
Q6EQX3	UniRef50_Q6EQX3
Q6ER94	UniRef50_Q6ER94
Q6ERE5	UniRef50_P0DO17
Q6ERW5	UniRef50_Q337Y2
Q6ERW7	UniRef50_Q6ERW7
Q6ERW9	UniRef50_Q6ERW9
Q6ERX1	UniRef50_A0A0U3S9Q3
Q6ES10	UniRef50_Q6ES10
Q6ES51	UniRef50_Q6ES51
Q6ES52	UniRef50_Q6ES52
Q6ESI7	UniRef50_Q6ESI7
Q6ESR4	UniRef50_Q6ESR4
Q6ET36	UniRef50_Q41771
Q6ETL8	UniRef50_Q6ETL8
Q6ETN3	UniRef50_Q9LU36
Q6ETQ7	UniRef50_Q6ETQ7
Q6ETW4	UniRef50_Q6ETW4
Q6EU10	UniRef50_Q6EU10
Q6EU14	UniRef50_Q6EU14
Q6EU39	UniRef50_Q6EU39
Q6EU94	UniRef50_S5ZH89
Q6EUH7	UniRef50_Q6EUH7
Q6EUN0	UniRef50_Q9LDF2
Q6EUW1	UniRef50_O43524
Q6EUW2	UniRef50_Q6EUW2
Q6EV21	UniRef50_Q9W334
Q6EV56	UniRef50_Q9Y2G5
Q6EV69	UniRef50_Q9H488
Q6EV70	UniRef50_Q9H488
Q6EV76	UniRef50_Q9WTS2
Q6EV77	UniRef50_Q9BYC5
Q6EV79	UniRef50_Q60687
Q6EV97	UniRef50_Q9NPG2
Q6EVK6	UniRef50_Q6EVK6
Q6EWH2	UniRef50_Q6EWH2
Q6EWQ6	UniRef50_P49366
Q6EWX0	UniRef50_Q6EWX0
Q6EWX1	UniRef50_Q6EWX1
Q6EX42	UniRef50_Q6EX42
Q6EZC2	UniRef50_Q6EZC2
Q6EZC3	UniRef50_Q6EZC3
Q6F1J8	UniRef50_Q6MTE4
Q6F2E2	UniRef50_Q9W769
Q6F2E3	UniRef50_Q9YGK8
Q6F2E4	UniRef50_Q9PSY4
Q6F2E7	UniRef50_B7ZR65
Q6F2U9	UniRef50_Q43776
Q6F303	UniRef50_Q6F303
Q6F353	UniRef50_Q6F353
Q6F357	UniRef50_Q6F357
Q6F358	UniRef50_Q6F358
Q6F368	UniRef50_Q6F368
Q6F3A6	UniRef50_Q6F3A6
Q6F3B4	UniRef50_Q6F3B4
Q6F3F9	UniRef50_Q86SQ4
Q6F3I7	UniRef50_Q6F3I7
Q6F494	UniRef50_Q6F494
Q6F4C6	UniRef50_Q6F4C6
Q6F4F5	UniRef50_Q6F4F5
Q6F596	UniRef50_O95749
Q6F598	UniRef50_Q6F598
Q6F5E8	UniRef50_Q6F5E8
Q6F6A2	UniRef50_Q6F6A2
Q6F6B3	UniRef50_Q9C0D5
Q6F6B5	UniRef50_Q6F6B5
Q6F6Y2	UniRef50_Q6F6Y2
Q6F7T9	UniRef50_A5H9N6
Q6F9F5	UniRef50_Q6F9F5
Q6F9F6	UniRef50_Q6F9F6
Q6F9G0	UniRef50_P25526
Q6FAX7	UniRef50_Q6FAX7
Q6FHJ7	UniRef50_Q6FHJ7
Q6FI81	UniRef50_Q6FI81
Q6FIF0	UniRef50_Q6FIF0
Q6FIN2	UniRef50_Q6FIN2
Q6FIR8	UniRef50_Q6FIR8
Q6FIS9	UniRef50_P00549
Q6FIU2	UniRef50_P32485
Q6FJ69	UniRef50_Q6FJ69
Q6FJA3	UniRef50_P16467
Q6FJD5	UniRef50_P38879
Q6FJH3	UniRef50_P0CX37
Q6FJH4	UniRef50_Q6FJH4
Q6FJI3	UniRef50_P32589
Q6FJJ9	UniRef50_P43636
Q6FJV0	UniRef50_Q6FJV0
Q6FJX6	UniRef50_Q6FJX6
Q6FJZ6	UniRef50_Q6FJZ6
Q6FK23	UniRef50_P33302
Q6FK47	UniRef50_P38803
Q6FK48	UniRef50_Q6FK48
Q6FK63	UniRef50_P33442
Q6FKB1	UniRef50_Q6FKB1
Q6FKC2	UniRef50_Q6FKC2
Q6FKM3	UniRef50_P40351
Q6FKY1	UniRef50_P00560
Q6FL17	UniRef50_Q07478
Q6FLA8	UniRef50_P0CX29
Q6FLB2	UniRef50_Q6FLB2
Q6FLC3	UniRef50_Q6FLC3
Q6FLE5	UniRef50_Q6FLE5
Q6FLI2	UniRef50_Q6FLI2
Q6FLT3	UniRef50_Q6FLT3
Q6FLU4	UniRef50_P25296
Q6FLZ2	UniRef50_P16661
Q6FM42	UniRef50_P35056
Q6FMB5	UniRef50_Q7JWW5
Q6FMU9	UniRef50_P80210
Q6FN12	UniRef50_Q6FN12
Q6FN53	UniRef50_Q6FN53
Q6FN94	UniRef50_Q6FN94
Q6FNB1	UniRef50_Q12408
Q6FNG1	UniRef50_Q6FNG1
Q6FNJ6	UniRef50_Q6FNJ6
Q6FNQ2	UniRef50_P53943
Q6FNR8	UniRef50_Q6FNR8
Q6FNV1	UniRef50_Q99207
Q6FNY1	UniRef50_P04817
Q6FNY7	UniRef50_P21951
Q6FP17	UniRef50_Q6FP17
Q6FP25	UniRef50_Q6FP25
Q6FPD9	UniRef50_P32461
Q6FPE8	UniRef50_P38206
Q6FPN0	UniRef50_Q6FPN0
Q6FPW3	UniRef50_P20445
Q6FPX3	UniRef50_P53215
Q6FQ03	UniRef50_Q06451
Q6FQ42	UniRef50_Q6FQ42
Q6FQ93	UniRef50_Q6FQ93
Q6FQE0	UniRef50_Q6FQE0
Q6FQN3	UniRef50_P32568
Q6FQQ6	UniRef50_P10081
Q6FR56	UniRef50_P0CX51
Q6FR65	UniRef50_P32835
Q6FR71	UniRef50_Q6FR71
Q6FR76	UniRef50_P06104
Q6FRE5	UniRef50_P40107
Q6FRP0	UniRef50_Q6FRP0
Q6FRR0	UniRef50_Q6FRR0
Q6FRS9	UniRef50_Q6FRS9
Q6FRT5	UniRef50_Q6FRT5
Q6FRT6	UniRef50_Q6FRT5
Q6FRV2	UniRef50_Q6FRV2
Q6FRV6	UniRef50_Q6FRV6
Q6FRW1	UniRef50_P06745
Q6FRZ7	UniRef50_P25087
Q6FRZ8	UniRef50_Q6FRZ8
Q6FS03	UniRef50_P38061
Q6FSC7	UniRef50_Q6FSC7
Q6FSM4	UniRef50_P00359
Q6FSN6	UniRef50_Q6FSN6
Q6FSQ7	UniRef50_P40474
Q6FSR7	UniRef50_P22543
Q6FTG1	UniRef50_P40487
Q6FTI5	UniRef50_Q6FTI5
Q6FTJ2	UniRef50_Q6FTJ2
Q6FTK4	UniRef50_P16168
Q6FTM0	UniRef50_Q10740
Q6FTW5	UniRef50_Q6FTW5
Q6FTW6	UniRef50_Q6FTW6
Q6FU23	UniRef50_Q6FU23
Q6FU86	UniRef50_Q6FU86
Q6FU96	UniRef50_Q6FU96
Q6FUF3	UniRef50_P38625
Q6FUP6	UniRef50_P37291
Q6FUX5	UniRef50_P36060
Q6FV12	UniRef50_P00549
Q6FV22	UniRef50_Q6BX67
Q6FV81	UniRef50_Q6FV81
Q6FV98	UniRef50_Q07824
Q6FVD8	UniRef50_Q08387
Q6FW50	UniRef50_P16474
Q6FW56	UniRef50_Q6FW56
Q6FW62	UniRef50_Q6FW62
Q6FW67	UniRef50_Q6FW67
Q6FWF3	UniRef50_Q07457
Q6FWF4	UniRef50_P0C2H8
Q6FWI7	UniRef50_Q6FWI7
Q6FWJ7	UniRef50_P41911
Q6FWM8	UniRef50_P02294
Q6FWW3	UniRef50_Q6FWW3
Q6FX50	UniRef50_P46995
Q6FXI5	UniRef50_Q6FXI5
Q6FXK9	UniRef50_P32469
Q6FXS6	UniRef50_Q6FXS6
Q6FXU7	UniRef50_Q6FXU7
Q6FXZ0	UniRef50_P14120
Q6FY22	UniRef50_Q6FY22
Q6FY31	UniRef50_Q6FY31
Q6FY35	UniRef50_Q05515
Q6FY76	UniRef50_P32849
Q6FYA7	UniRef50_P32324
Q6G2A9	UniRef50_Q6G2A9
Q6G8H7	UniRef50_Q5HNG0
Q6G8N9	UniRef50_O34425
Q6G902	UniRef50_Q2FY08
Q6G9K9	UniRef50_Q8NQ98
Q6G9Y2	UniRef50_Q5HGK2
Q6GAW8	UniRef50_P39633
Q6GB58	UniRef50_P0C0G6
Q6GFV0	UniRef50_Q2FXH9
Q6GFV1	UniRef50_Q5HNG0
Q6GG19	UniRef50_O34425
Q6GGD5	UniRef50_Q2FY08
Q6GH55	UniRef50_Q8NQ98
Q6GHK4	UniRef50_Q5HGK2
Q6GI75	UniRef50_Q2FZQ3
Q6GID0	UniRef50_P39633
Q6GIL8	UniRef50_P0C0G6
Q6GKV1	UniRef50_Q6GKV1
Q6GKX5	UniRef50_Q9SF23
Q6GL04	UniRef50_Q6GL04
Q6GL10	UniRef50_Q7ZVZ7
Q6GL11	UniRef50_Q6GL11
Q6GL12	UniRef50_P49903
Q6GL14	UniRef50_Q8TBX8
Q6GL23	UniRef50_Q6GL23
Q6GL33	UniRef50_Q5FWM4
Q6GL39	UniRef50_Q6UXN9
Q6GL41	UniRef50_Q5XK83
Q6GL42	UniRef50_Q6GL42
Q6GL44	UniRef50_Q6GL44
Q6GL52	UniRef50_Q6GL52
Q6GL57	UniRef50_Q12906-6
Q6GL62	UniRef50_Q9PWJ5
Q6GL68	UniRef50_Q6GL68
Q6GL72	UniRef50_Q62952
Q6GL74	UniRef50_Q6GPY6
Q6GL75	UniRef50_Q6GL75
Q6GL77	UniRef50_Q6IP50
Q6GL85	UniRef50_P52301
Q6GL89	UniRef50_P05198
Q6GL92	UniRef50_Q6GL92
Q6GLA2	UniRef50_Q6GLA2
Q6GLB0	UniRef50_Q6GLB0
Q6GLB5	UniRef50_Q1JQ73
Q6GLC5	UniRef50_Q9BV81
Q6GLC7	UniRef50_Q6GLC7
Q6GLC9	UniRef50_Q6GLC9
Q6GLD8	UniRef50_Q7SXE8
Q6GLD9	UniRef50_Q6GLD9
Q6GLG7	UniRef50_Q9VYY3
Q6GLI9	UniRef50_Q6GLI9
Q6GLJ6	UniRef50_Q9PU47-2
Q6GLK2	UniRef50_Q6GLK2
Q6GLK6	UniRef50_Q6GLK6
Q6GLK9	UniRef50_Q7L5D6
Q6GLL2	UniRef50_Q7SY73
Q6GLM5	UniRef50_Q9CQT7
Q6GLM9	UniRef50_O35864
Q6GLN5	UniRef50_Q8R0W6
Q6GLP0	UniRef50_Q61301
Q6GLP4	UniRef50_Q6GLP4
Q6GLQ4	UniRef50_Q96QC0
Q6GLR6	UniRef50_Q6GLR6
Q6GLR7	UniRef50_Q80TJ1-2
Q6GLS4	UniRef50_Q6GLS4
Q6GLT8	UniRef50_Q6GLT8
Q6GLU8	UniRef50_Q9C0D0
Q6GLV4	UniRef50_Q6IP50
Q6GLW1	UniRef50_Q9JJW6
Q6GLW8	UniRef50_Q9BRQ8
Q6GLX3	UniRef50_Q6DIX6
Q6GLX7	UniRef50_Q7ZW86
Q6GLY5	UniRef50_Q6GLY5
Q6GLZ1	UniRef50_O43583
Q6GLZ5	UniRef50_Q6GLZ5
Q6GLZ9	UniRef50_Q5HZT8
Q6GM04	UniRef50_Q0V9V9
Q6GM05	UniRef50_Q6GM05
Q6GM07	UniRef50_Q6GM07
Q6GM14	UniRef50_Q9UJU6-4
Q6GM16	UniRef50_Q6DKJ4
Q6GM19	UniRef50_Q68F33
Q6GM21	UniRef50_Q6GM21
Q6GM29	UniRef50_Q6GM29
Q6GM42	UniRef50_Q6GPA8
Q6GM44	UniRef50_Q6GM44
Q6GM53	UniRef50_Q28DZ1
Q6GM59	UniRef50_D4A734
Q6GM65	UniRef50_Q6GM65
Q6GM71	UniRef50_Q6GM71
Q6GM78	UniRef50_Q6GM78
Q6GM82	UniRef50_Q6NYL5
Q6GM84	UniRef50_Q6NVA8
Q6GMA4	UniRef50_Q6GMA4
Q6GMB0	UniRef50_Q6GL75
Q6GMC7	UniRef50_P14550
Q6GMD2	UniRef50_Q9GZS3
Q6GMD3	UniRef50_A0JP89
Q6GME1	UniRef50_P17812
Q6GMF2	UniRef50_Q5BJQ7
Q6GMF8	UniRef50_Q6GMF8
Q6GMG5	UniRef50_Q6GMG5
Q6GMG6	UniRef50_Q6GMG6
Q6GMG8	UniRef50_Q6GMG8
Q6GMH0	UniRef50_Q99633
Q6GMH3	UniRef50_Q6IBS0
Q6GMI0	UniRef50_A6YFB5
Q6GMI7	UniRef50_Q6GMI7
Q6GMI9	UniRef50_Q8NBZ7
Q6GMK0	UniRef50_Q5F407
Q6GML1	UniRef50_Q6GML1
Q6GML7	UniRef50_Q6GML7
Q6GMN2	UniRef50_Q9UQB8
Q6GMR7	UniRef50_Q6GMR7
Q6GMV2	UniRef50_Q3TYX3
Q6GMY9	UniRef50_Q7SZC2
Q6GN01	UniRef50_Q6GN01
Q6GN02	UniRef50_Q5BKN8
Q6GN08	UniRef50_Q6GN08
Q6GN09	UniRef50_Q6GN09
Q6GN11	UniRef50_A0JN80
Q6GN16	UniRef50_Q8BKC8-2
Q6GN29	UniRef50_Q8NHH9-4
Q6GN30	UniRef50_Q6GN30
Q6GN42	UniRef50_Q91VA1
Q6GN58	UniRef50_Q5BJH7
Q6GN67	UniRef50_Q6NZ09
Q6GN68	UniRef50_Q7ZXV5
Q6GN70	UniRef50_Q6GN70
Q6GN86	UniRef50_Q8BVN8
Q6GN91	UniRef50_Q86UY8
Q6GN98	UniRef50_Q6GN98
Q6GNB5	UniRef50_Q6GNB5
Q6GNB7	UniRef50_O35437
Q6GND3	UniRef50_Q6GND3
Q6GND7	UniRef50_Q8N8N0
Q6GNF1	UniRef50_Q96EE3
Q6GNG8	UniRef50_Q28IN9
Q6GNI0	UniRef50_Q6GL92
Q6GNJ8	UniRef50_Q15906
Q6GNK9	UniRef50_Q8C119
Q6GNL1	UniRef50_Q6GNL1
Q6GNL4	UniRef50_Q6GNL4
Q6GNL7	UniRef50_O75891-2
Q6GNM9	UniRef50_Q7SX85
Q6GNN8	UniRef50_P59074
Q6GNQ1	UniRef50_O43681
Q6GNR9	UniRef50_P39656-3
Q6GNS1	UniRef50_Q6GNS1
Q6GNS3	UniRef50_Q6P2Z6
Q6GNT2	UniRef50_Q6GNT2
Q6GNT7	UniRef50_Q7SXE4
Q6GNU1	UniRef50_O15143
Q6GNV6	UniRef50_Q6GNV6
Q6GNV7	UniRef50_Q96SL1-2
Q6GNW0	UniRef50_Q6GNW0
Q6GNY1	UniRef50_Q804S5
Q6GNY6	UniRef50_Q28IL7
Q6GNY7	UniRef50_Q6GNY7
Q6GNY8	UniRef50_Q6GL42
Q6GP17	UniRef50_Q4FZB7
Q6GP25	UniRef50_Q9UHQ1
Q6GP28	UniRef50_Q6GP28
Q6GP48	UniRef50_Q4V7T5
Q6GP52	UniRef50_Q5ZKS6
Q6GP53	UniRef50_Q9GZZ1
Q6GP62	UniRef50_B2RZ78
Q6GP65	UniRef50_Q6GP65
Q6GP70	UniRef50_P03958
Q6GP80	UniRef50_Q6NVB0
Q6GP81	UniRef50_Q6GP81
Q6GP95	UniRef50_Q8BX05
Q6GPA1	UniRef50_Q63357
Q6GPA5	UniRef50_Q6P5F7-2
Q6GPA7	UniRef50_Q6GPA7
Q6GPA8	UniRef50_Q6GPA8
Q6GPB5	UniRef50_Q08BA6
Q6GPB6	UniRef50_Q9P0J7
Q6GPB8	UniRef50_Q9UK59
Q6GPB9	UniRef50_Q6GPB9
Q6GPD0	UniRef50_P84243
Q6GPD9	UniRef50_Q6PA79
Q6GPE5	UniRef50_Q9UK73
Q6GPE9	UniRef50_Q9Z179
Q6GPF3	UniRef50_Q13618
Q6GPH4	UniRef50_Q6GPH4
Q6GPH6	UniRef50_Q6GPH6
Q6GPJ8	UniRef50_Q6GPJ8
Q6GPJ9	UniRef50_Q6GPJ9
Q6GPK9	UniRef50_Q9UL54-3
Q6GPL3	UniRef50_Q96GD4-2
Q6GPL4	UniRef50_Q86TG1
Q6GPL9	UniRef50_Q8K3W0-1
Q6GPM1	UniRef50_Q96KR1
Q6GPM3	UniRef50_Q6GPM3
Q6GPN9	UniRef50_Q6GPN9
Q6GPP1	UniRef50_Q08CY4
Q6GPQ3	UniRef50_Q8BH31
Q6GPQ4	UniRef50_Q5ZIZ2
Q6GPQ5	UniRef50_Q6GPQ5
Q6GPR5	UniRef50_A5PLN9
Q6GPS4	UniRef50_Q5ZKR4
Q6GPU1	UniRef50_Q6GPU1
Q6GPU3	UniRef50_Q9NZJ0
Q6GPW2	UniRef50_Q6GPW2
Q6GPW6	UniRef50_Q6GPW6
Q6GPX2	UniRef50_Q7SX85
Q6GPY1	UniRef50_Q6NXT4-3
Q6GPY6	UniRef50_Q6GPY6
Q6GPZ1	UniRef50_Q0IIG6
Q6GPZ5	UniRef50_Q6GPZ5
Q6GQ22	UniRef50_Q6GQ22
Q6GQ23	UniRef50_Q6GQ23
Q6GQ26	UniRef50_Q3U1N2
Q6GQ27	UniRef50_Q9H0R8
Q6GQ29	UniRef50_Q6GQ29
Q6GQ33	UniRef50_Q6GQ33
Q6GQ37	UniRef50_Q6GQ37
Q6GQ39	UniRef50_Q6GQ39
Q6GQ44	UniRef50_O95379
Q6GQ48	UniRef50_Q6GQ48
Q6GQ49	UniRef50_Q8K273
Q6GQ52	UniRef50_Q6DI06
Q6GQ53	UniRef50_Q6GQ53
Q6GQ62	UniRef50_Q3UMZ3
Q6GQ63	UniRef50_Q96DE5
Q6GQ66	UniRef50_Q6GQ66
Q6GQ67	UniRef50_A4IGZ4
Q6GQ68	UniRef50_Q8C767
Q6GQ69	UniRef50_Q28BP9
Q6GQ70	UniRef50_P78383
Q6GQ73	UniRef50_Q8BUK6
Q6GQ76	UniRef50_Q5U2Z5
Q6GQ80	UniRef50_Q09161
Q6GQ81	UniRef50_Q6GQ81
Q6GQ82	UniRef50_Q12824
Q6GQA1	UniRef50_A0JNN3
Q6GQA6	UniRef50_Q6GQA6
Q6GQB9	UniRef50_Q9BZQ6
Q6GQD0	UniRef50_Q09161
Q6GQD3	UniRef50_Q6GQD3
Q6GQD5	UniRef50_Q66JE4
Q6GQE4	UniRef50_Q6GQE4
Q6GQE7	UniRef50_Q5I0S6
Q6GQG3	UniRef50_Q6GQG3
Q6GQH4	UniRef50_Q6GQH4
Q6GQI5	UniRef50_Q640U7
Q6GQI7	UniRef50_Q5F407
Q6GQI8	UniRef50_Q6PCP5-4
Q6GQJ7	UniRef50_Q6GQJ7
Q6GQJ8	UniRef50_Q5XHB2
Q6GQK9	UniRef50_Q6GQK9
Q6GQL0	UniRef50_Q3TTA7
Q6GQL2	UniRef50_P48485
Q6GQM0	UniRef50_Q6GQM0
Q6GQN0	UniRef50_Q6GQN0
Q6GQN5	UniRef50_Q6GQN5
Q6GQP4	UniRef50_Q6GQP4
Q6GQQ9	UniRef50_Q6GQQ9
Q6GQS1	UniRef50_Q9BV35-3
Q6GQT0	UniRef50_Q6GQT0
Q6GQT1	UniRef50_P01023
Q6GQT6	UniRef50_P97260
Q6GQT9	UniRef50_Q15155
Q6GQU0	UniRef50_A6NLC5
Q6GQU2	UniRef50_Q8NBE8
Q6GQV0	UniRef50_Q6GQV0
Q6GQW0	UniRef50_Q6GQW0
Q6GQX2	UniRef50_Q6GQX2
Q6GQX6	UniRef50_P0C0T2
Q6GR08	UniRef50_Q8N5X7
Q6GR09	UniRef50_Q6GR09
Q6GR10	UniRef50_Q7SXR3
Q6GR16	UniRef50_A2A5N3
Q6GR21	UniRef50_Q6GR21
Q6GR25	UniRef50_Q6GR25
Q6GR30	UniRef50_Q6GR30
Q6GR31	UniRef50_Q8BPZ8
Q6GR34	UniRef50_Q6GR34
Q6GR35	UniRef50_Q80ZQ9
Q6GR37	UniRef50_Q6GR37
Q6GR43	UniRef50_Q6PBF7
Q6GR45	UniRef50_O55135
Q6GR66	UniRef50_Q6GR66
Q6GSS7	UniRef50_Q6FI13
Q6GTS8	UniRef50_Q6GTS8
